CONCEPT	DOCULECT	IPA	ID
cloud	Old_Kannada	moːɖe	687
cloud	Old_Telugu	mabːu	688
cloud	Old_Malayalam	mukil	689
cloud	Old_Tamil	mukil	690
fog	Georgian	nisli	691
fog	Old_Kannada	maɲd͡ʒu	692
fog	Old_Telugu	maɲt͡ʃu	693
fog	Old_Malayalam	maɲːə	694
fog	Old_Tamil	pani	695
sky	Georgian	t͡sʰa	696
sky	Old_Kannada	muɡilu	697
sky	Old_Telugu	nɪŋɡi	698
sky	Old_Malayalam	ʋaːnam	699
sky	Old_Tamil	ʋaːnam	700
snow	Georgian	tʰovli	701
snow	Old_Telugu	maɲt͡ʃu	702
snow	Old_Malayalam	maɲːu	703
snow	Old_Tamil	pani	704
ice	Georgian	χʼinuli	705
smoke	Georgian	kʼʷamli	706
smoke	Old_Kannada	poɡe	707
smoke	Old_Telugu	poɡa	708
smoke	Old_Malayalam	puka	709
smoke	Old_Tamil	pukaj	710
fire	Georgian	t͡sʰet͡sʰχli	711
fire	Old_Kannada	beŋki	712
fire	Old_Telugu	nɪpːu	713
fire	Old_Malayalam	t̪iː	714
fire	Old_Tamil	t̪iː	715
ash	Georgian	pʰeɾpʰli	716
ash	Old_Kannada	buːd̪i	717
ash	Old_Telugu	buːɖɪd̪a	718
ash	Old_Malayalam	t͡ʃaːɾam	719
ash	Old_Tamil	t͡ʃaːmpal	720
to burn	Georgian	t͡sʼʷa	721
to burn	Old_Kannada	urisu	722
to burn	Old_Telugu	kaːlu	723
to burn	Old_Malayalam	kat̪ːi	724
to burn	Old_Tamil	eɾi	725
road	Georgian	ɡza	726
road	Old_Kannada	d̪aːɾi	727
road	Old_Telugu	d̪aːɾi	728
road	Old_Malayalam	ʋaɻi	729
road	Old_Tamil	aːru	730
mountain	Georgian	mtʰa	731
mountain	Old_Kannada	beʈːa	732
mountain	Old_Telugu	koɳɖa	733
mountain	Old_Malayalam	mala	734
mountain	Old_Tamil	malaj	735
red	Georgian	t͡sʼitʰeli	736
red	Old_Kannada	kempu	737
red	Old_Telugu	erupu	738
red	Old_Malayalam	t͡ʃuʋa	739
red	Old_Tamil	t͡ʃem	740
green	Georgian	mt͡sʼvanɛ	741
green	Old_Kannada	pasiru	742
green	Old_Telugu	pat͡ʃːa	743
green	Old_Malayalam	pat͡ʃːa	744
green	Old_Tamil	pat͡ʃːaj	745
yellow	Georgian	χʼʷitʰeli	746
yellow	Old_Telugu	pasʊpu	747
yellow	Old_Malayalam	maɲːa	748
yellow	Old_Tamil	maɲt͡ʃaɭ	749
white	Georgian	tʰetʰɾi	750
white	Old_Kannada	biɭi	751
white	Old_Telugu	t̪elːa	752
white	Old_Malayalam	ʋeɭːa	753
white	Old_Tamil	ʋeɭ	754
black	Old_Kannada	kaɾi	755
black	Old_Telugu	nalːa	756
black	Old_Malayalam	karu	757
black	Old_Tamil	kaɾu	758
night	Georgian	ɣame	759
night	Old_Kannada	iɾuɭu	760
night	Old_Telugu	ɾeːji	761
night	Old_Malayalam	ɾaːʋə	762
night	Old_Tamil	n̪aɭ	763
day	Georgian	dɣe	764
day	Old_Kannada	paɡal	765
day	Old_Telugu	paɡalu	766
day	Old_Malayalam	pakal	767
day	Old_Tamil	pakal	768
year	Georgian	t͡sʼeli	769
year	Old_Kannada	eːɖu	770
year	Old_Telugu	eːɳɖu	771
year	Old_Malayalam	aːɳʈə	772
year	Old_Tamil	aːɳʈu	773
warm	Georgian	tʰbili	774
warm	Old_Kannada	bet͡ʃːa	775
warm	Old_Telugu	ʋet͡ʃːa	776
warm	Old_Malayalam	t͡ʃuːʈə	777
warm	Old_Tamil	ʋem	778
cold	Georgian	t͡sʰivi	779
cold	Old_Kannada	kuɭiru	780
cold	Old_Telugu	t͡ʃalːa	781
cold	Old_Malayalam	t̪aɳu	782
cold	Old_Tamil	t̪aɳ	783
full	Georgian	safse	784
full	Old_Kannada	t̪umbu	785
full	Old_Telugu	nɪɳɖu	786
full	Old_Malayalam	n̪ira	787
full	Old_Tamil	muɻu	788
new	Georgian	aχali	789
new	Old_Kannada	posa	790
new	Old_Telugu	kɾot̪ːa	791
new	Old_Malayalam	put̪i	792
new	Old_Tamil	put̪u	793
old	Georgian	d͡zʷeli	794
old	Old_Kannada	paɻeja	795
old	Old_Telugu	paːt̪a	796
old	Old_Malayalam	paɻa	797
old	Old_Tamil	paɻaija	798
good	Georgian	kʼaɾɡi	799
good	Old_Kannada	oɭːe	800
good	Old_Telugu	maɲt͡ʃi	801
good	Old_Malayalam	n̪alːa	802
good	Old_Tamil	n̪al	803
straight	Georgian	st͡sʼoɾi	804
straight	Old_Kannada	neːɾa	805
straight	Old_Telugu	neːɾu	806
straight	Old_Malayalam	n̪eːɾe	807
straight	Old_Tamil	n̪eːɾ	808
round	Georgian	mɾɡʷali	809
round	Old_Kannada	ɡuɳɖu	810
round	Old_Telugu	ɡʊɳɖɾamu	811
round	Old_Tamil	uɾuɳʈa	812
sharp (as a knife)	Georgian	basɾi	813
sharp (as a knife)	Old_Kannada	parit̪a	814
sharp (as a knife)	Old_Telugu	pad̪ʊnu	815
sharp (as a knife)	Old_Malayalam	muːrt͡ʃːa	816
sharp (as a knife)	Old_Tamil	kuːɾ	817
dull (as a knife)	Georgian	bɫaɡʷi	818
dull (as a knife)	Old_Kannada	moɳɖa	819
dull (as a knife)	Old_Telugu	moɳɖi	820
dull (as a knife)	Old_Malayalam	muːrt͡ʃːa	821
dull (as a knife)	Old_Tamil	maɻuŋkija	822
smooth	Georgian	ɡɫuvi	823
smooth	Old_Kannada	nuɳːaɡe	824
smooth	Old_Telugu	nʊnːa	825
smooth	Old_Malayalam	minu	826
smooth	Old_Tamil	mel	827
wet	Georgian	sʷeli	828
wet	Old_Kannada	od̪ːe	829
wet	Old_Telugu	t̪aɖi	830
wet	Old_Malayalam	n̪ana	831
wet	Old_Tamil	n̪anaj	832
dry	Georgian	mʃɾali	833
dry	Old_Kannada	oɳa	834
dry	Old_Telugu	poɖi	835
dry	Old_Malayalam	ʋaɾaɳʈa	836
dry	Old_Tamil	ʋaraɳʈa	837
correct	Georgian	zustʼi	838
correct	Old_Kannada	saɾi	839
correct	Old_Telugu	saɾi	840
correct	Old_Malayalam	ʃaɾi	841
correct	Old_Tamil	t͡ʃaɾi	842
near	Georgian	aχɫo	843
near	Old_Kannada	hat̪ːira	844
near	Old_Telugu	d̪aɡːaɾa	845
near	Old_Malayalam	aʈut̪ːə	846
near	Old_Tamil	aɳaj	847
far	Georgian	ʃoɾi	848
far	Old_Kannada	ɡeɳʈu	849
far	Old_Malayalam	akale	850
far	Old_Tamil	t̪olajʋu	851
right	Georgian	maɾd͡ʒʷena	852
right	Old_Kannada	bala	853
right	Old_Telugu	kʊɖi	854
right	Old_Malayalam	ʋala	855
right	Old_Tamil	ʋala	856
left	Georgian	maɾt͡sʰχena	857
left	Old_Kannada	eɖa	858
left	Old_Telugu	eɖama	859
left	Old_Malayalam	iʈa	860
left	Old_Tamil	iʈa	861
at	Georgian	ʃi	862
at	Old_Kannada	-al	863
at	Old_Telugu	-an	864
at	Old_Malayalam	-il	865
at	Old_Tamil	-in	866
in	Georgian	ʃi	867
in	Old_Kannada	oɭaɡe	868
in	Old_Telugu	-an	869
in	Old_Malayalam	-il	870
in	Old_Tamil	-in	871
with	Georgian	tʰan	872
with	Old_Kannada	oɖane	873
with	Old_Telugu	-t̪oːn	874
with	Old_Malayalam	-oʈu	875
with	Old_Tamil	-oʈu	876
and	Georgian	da	877
and	Old_Kannada	-um	878
and	Old_Telugu	-un	879
and	Old_Malayalam	-um	880
and	Old_Tamil	-um	881
if	Georgian	tu	882
if	Old_Kannada	-are	883
if	Old_Telugu	-an	884
if	Old_Malayalam	-il	885
if	Old_Tamil	-in	886
because	Georgian	imitʼom	887
because	Old_Kannada	-are	888
because	Old_Telugu	-an	889
because	Old_Malayalam	-aːl	890
because	Old_Tamil	-aːl	891
name	Georgian	saχeli	892
name	Old_Kannada	pesaɾ	893
name	Old_Telugu	peːɾu	894
name	Old_Malayalam	peːɾə	895
name	Old_Tamil	pejaɾ	896
